_id,id,idanalista,atribuicao,status,validacao,status_val,obs,area_km2,data_inicial,data_entrega,idprojeto,geom,st_astext,data_inicio
662d7ca95db57697a6f67a53,1327,3,analista 2,finalizado,NULL,NULL,NULL,0.28,05/08/2023,10/08/2023,2,,"MULTIPOLYGON(((345088.646550982 7450301.9862726405,345788.646550982 7450301.9862726405,345788.646550982 7449901.9862726405,345088.646550982 7449901.9862726405,345088.646550982 7450301.9862726405)))",
662d7ca95db57697a6f67a58,1332,3,analista 2,finalizado,NULL,NULL,NULL,0.28,23/04/2024,28/04/2024,2,,"MULTIPOLYGON(((345088.646550982 7449101.9862726405,345788.646550982 7449101.9862726405,345788.646550982 7448701.9862726405,345088.646550982 7448701.9862726405,345088.646550982 7449101.9862726405)))",
662d7ca95db57697a6f67a59,1333,3,analista 2,finalizado,NULL,NULL,NULL,0.28,09/09/2023,14/09/2023,2,,"MULTIPOLYGON(((345088.646550982 7446301.9862726405,345788.646550982 7446301.9862726405,345788.646550982 7445901.9862726405,345088.646550982 7445901.9862726405,345088.646550982 7446301.9862726405)))",
662d7ca95db57697a6f67a5c,1336,3,analista 2,finalizado,NULL,NULL,NULL,0.28,06/04/2023,11/04/2023,2,,"MULTIPOLYGON(((345088.646550982 7447501.9862726405,345788.646550982 7447501.9862726405,345788.646550982 7447101.9862726405,345088.646550982 7447101.9862726405,345088.646550982 7447501.9862726405)))",
662d7ca95db57697a6f67a5e,1338,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((344388.646550982 7430701.9862726405,345088.646550982 7430701.9862726405,345088.646550982 7430301.9862726405,344388.646550982 7430301.9862726405,344388.646550982 7430701.9862726405)))",
662d7ca95db57697a6f67a60,1340,1,NULL,NULL,NULL,NULL,NULL,0.10143991512617319,,,2,,"MULTIPOLYGON(((345021.9155772646 7429452.170508526,344984.53452919854 7429400.894537408,344962.03024505975 7429379.409283064,344961.53298183694 7429378.9490541695,344898.9579228809 7429334.441963211,344879.29172278324 7429316.51787544,344849.653788068 7429283.3179446105,344829.6657009617 7429266.830065792,344820.055206922 7429265.954468312,344796.0774981881 7429268.915459836,344769.571059751 7429278.826736341,344701.2402048933 7429315.100321358,344667.519847777 7429329.808652777,344575.20786714996 7429359.518586937,344542.67427826714 7429368.369732359,344504.6022735608 7429378.380996492,344472.4439751126 7429380.702132258,344451.96594532987 7429381.705868477,344425.80750124843 7429377.888167747,344405.9863420811 7429374.801257558,344392.8106016689 7429372.337649451,344388.646550982 7429371.299681598,344388.646550982 7429501.9862726405,345050.6007508564 7429501.9862726405,345021.9155772646 7429452.170508526)))",
662d7ca95db57697a6f67a6a,1350,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7433101.9862726405,340188.646550982 7433101.9862726405,340188.646550982 7432701.9862726405,339488.646550982 7432701.9862726405,339488.646550982 7433101.9862726405)))",
662d7ca95db57697a6f67a70,1356,1,NULL,NULL,NULL,NULL,NULL,0.24378762181720176,,,2,,"MULTIPOLYGON(((340182.8137676122 7429504.274889847,340179.88464499364 7429501.9862726405,339707.47838018375 7429501.9862726405,339702.1122653048 7429504.854187166,339692.5868538157 7429515.050646735,339678.0846453735 7429540.697638451,339657.8892666913 7429581.7874191115,339653.0944659093 7429594.748160361,339652.0086657147 7429597.683244469,339651.708858512 7429598.493649224,339638.9141057063 7429633.0788565045,339614.19454676035 7429684.958885303,339604.50868144725 7429701.14762021,339585.2054811014 7429716.443451878,339566.54253232304 7429729.309792469,339547.1967205814 7429739.067885897,339488.646550982 7429749.594209332,339488.646550982 7429901.9862726405,340188.646550982 7429901.9862726405,340188.646550982 7429507.926612027,340182.8137676122 7429504.274889847)))",
662d7ca95db57697a6f67a77,1363,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7437501.9862726405,340188.646550982 7437501.9862726405,340188.646550982 7437101.9862726405,339488.646550982 7437101.9862726405,339488.646550982 7437501.9862726405)))",
662d7ca95db57697a6f67a80,1372,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7434701.9862726405,340188.646550982 7434701.9862726405,340188.646550982 7434301.9862726405,339488.646550982 7434301.9862726405,339488.646550982 7434701.9862726405)))",
662d7ca95db57697a6f67a81,1373,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7444701.9862726405,340188.646550982 7444701.9862726405,340188.646550982 7444301.9862726405,339488.646550982 7444301.9862726405,339488.646550982 7444701.9862726405)))",
662d7ca95db57697a6f67a85,1377,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7443101.9862726405,340188.646550982 7443101.9862726405,340188.646550982 7442701.9862726405,339488.646550982 7442701.9862726405,339488.646550982 7443101.9862726405)))",
662d7ca95db57697a6f67a89,1381,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7441501.9862726405,340188.646550982 7441501.9862726405,340188.646550982 7441101.9862726405,339488.646550982 7441101.9862726405,339488.646550982 7441501.9862726405)))",
662d7ca95db57697a6f67a62,1342,1,NULL,NULL,NULL,NULL,NULL,0.059743777239454905,,,2,,"MULTIPOLYGON(((344820.2650192687 7438208.99351836,344810.94816394383 7438189.184680302,344801.22275375936 7438179.116779063,344781.62483319966 7438153.442378805,344756.1722905444 7438139.334787326,344727.3154362459 7438137.483940299,344697.732396341 7438146.367343911,344635.00053093885 7438182.036864033,344618.4464384812 7438188.564197389,344601.8923305312 7438195.091513132,344566.984148302 7438194.173964788,344550.9717305102 7438188.027028073,344467.8020099565 7438170.548583262,344437.2372910749 7438155.722658519,344390.195076745 7438120.459095266,344388.646550982 7438118.951247502,344388.646550982 7438301.9862726405,344846.09620860143 7438301.9862726405,344820.2650192687 7438208.99351836)))",
662d7ca95db57697a6f67a64,1344,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((344388.646550982 7439101.9862726405,345088.646550982 7439101.9862726405,345088.646550982 7438701.9862726405,344388.646550982 7438701.9862726405,344388.646550982 7439101.9862726405)))",
662d7ca95db57697a6f67a66,1346,1,NULL,NULL,NULL,NULL,NULL,0.0001804174256052786,,,2,,"MULTIPOLYGON(((344391.1827951062 7435878.291559806,344393.08793322096 7435852.730201105,344391.25104029104 7435832.556079069,344388.646550982 7435826.114073553,344388.646550982 7435887.578849497,344391.1827951062 7435878.291559806)))",
662d7ca95db57697a6f67a67,1347,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7431901.9862726405,340188.646550982 7431901.9862726405,340188.646550982 7431501.9862726405,339488.646550982 7431501.9862726405,339488.646550982 7431901.9862726405)))",
662d7ca95db57697a6f67a69,1349,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7432701.9862726405,340188.646550982 7432701.9862726405,340188.646550982 7432301.9862726405,339488.646550982 7432301.9862726405,339488.646550982 7432701.9862726405)))",
662d7ca95db57697a6f67a6d,1353,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7431101.9862726405,340188.646550982 7431101.9862726405,340188.646550982 7430701.9862726405,339488.646550982 7430701.9862726405,339488.646550982 7431101.9862726405)))",
662d7ca95db57697a6f67a6f,1355,1,NULL,NULL,NULL,NULL,NULL,0.016010372490265358,,,2,,"MULTIPOLYGON(((340139.98606343544 7429470.812234484,340109.62695881136 7429448.447352905,340085.42176502116 7429434.343741369,340067.0312493304 7429431.487881875,340046.1538544688 7429431.48457621,340026.49128188775 7429432.712513268,339993.12955413916 7429442.098704673,339957.85786201176 7429457.7766826395,339941.51123750105 7429464.688205155,339913.4594346085 7429484.652168157,339896.7177630634 7429490.230453102,339831.89134641114 7429484.880350867,339794.0618799461 7429481.482312852,339762.82288712554 7429483.8032439845,339724.86081174307 7429492.696250141,339707.47838018375 7429501.9862726405,340179.88464499364 7429501.9862726405,340139.98606343544 7429470.812234484)))",
662d7ca95db57697a6f67a72,1358,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7438701.9862726405,340188.646550982 7438701.9862726405,340188.646550982 7438301.9862726405,339488.646550982 7438301.9862726405,339488.646550982 7438701.9862726405)))",
662d7ca95db57697a6f67a74,1360,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7439501.9862726405,340188.646550982 7439501.9862726405,340188.646550982 7439101.9862726405,339488.646550982 7439101.9862726405,339488.646550982 7439501.9862726405)))",
662d7ca95db57697a6f67a75,1361,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7436701.9862726405,340188.646550982 7436701.9862726405,340188.646550982 7436301.9862726405,339488.646550982 7436301.9862726405,339488.646550982 7436701.9862726405)))",
662d7ca95db57697a6f67a79,1365,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7435101.9862726405,340188.646550982 7435101.9862726405,340188.646550982 7434701.9862726405,339488.646550982 7434701.9862726405,339488.646550982 7435101.9862726405)))",
662d7ca95db57697a6f67a7a,1366,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7435501.9862726405,340188.646550982 7435501.9862726405,340188.646550982 7435101.9862726405,339488.646550982 7435101.9862726405,339488.646550982 7435501.9862726405)))",
662d7ca95db57697a6f67a7d,1369,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7433501.9862726405,340188.646550982 7433501.9862726405,340188.646550982 7433101.9862726405,339488.646550982 7433101.9862726405,339488.646550982 7433501.9862726405)))",
662d7ca95db57697a6f67a83,1375,3,analista 2,finalizado,NULL,NULL,NULL,0.28,11/02/2024,16/02/2024,2,,"MULTIPOLYGON(((339488.646550982 7445501.9862726405,340188.646550982 7445501.9862726405,340188.646550982 7445101.9862726405,339488.646550982 7445101.9862726405,339488.646550982 7445501.9862726405)))",
662d7ca95db57697a6f67a87,1379,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7443901.9862726405,340188.646550982 7443901.9862726405,340188.646550982 7443501.9862726405,339488.646550982 7443501.9862726405,339488.646550982 7443901.9862726405)))",
662d7ca95db57697a6f67a88,1380,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7444301.9862726405,340188.646550982 7444301.9862726405,340188.646550982 7443901.9862726405,339488.646550982 7443901.9862726405,339488.646550982 7444301.9862726405)))",
662d7ca95db57697a6f67a4a,1318,1,NULL,NULL,NULL,NULL,NULL,0.2789432221964118,,,2,,"MULTIPOLYGON(((345730.33297785785 7439901.9862726405,345088.646550982 7439901.9862726405,345088.646550982 7440301.9862726405,345788.646550982 7440301.9862726405,345788.646550982 7439938.230932227,345730.33297785785 7439901.9862726405)))",
662d7ca95db57697a6f67a4b,1319,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((345088.646550982 7440701.9862726405,345788.646550982 7440701.9862726405,345788.646550982 7440301.9862726405,345088.646550982 7440301.9862726405,345088.646550982 7440701.9862726405)))",
662d7ca95db57697a6f67a4c,1320,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((345088.646550982 7441101.9862726405,345788.646550982 7441101.9862726405,345788.646550982 7440701.9862726405,345088.646550982 7440701.9862726405,345088.646550982 7441101.9862726405)))",
662d7ca95db57697a6f67a4f,1323,3,analista 2,finalizado,NULL,NULL,NULL,0.28,20/12/2023,25/12/2023,2,,"MULTIPOLYGON(((345088.646550982 7451901.9862726405,345788.646550982 7451901.9862726405,345788.646550982 7451501.9862726405,345088.646550982 7451501.9862726405,345088.646550982 7451901.9862726405)))",
662d7ca95db57697a6f67a50,1324,3,analista 2,finalizado,NULL,NULL,NULL,0.28,31/05/2023,05/06/2023,2,,"MULTIPOLYGON(((345088.646550982 7452301.9862726405,345788.646550982 7452301.9862726405,345788.646550982 7451901.9862726405,345088.646550982 7451901.9862726405,345088.646550982 7452301.9862726405)))",
662d7ca95db57697a6f67a51,1325,3,analista 2,finalizado,NULL,NULL,NULL,0.28,29/12/2023,03/01/2024,2,,"MULTIPOLYGON(((345088.646550982 7449501.9862726405,345788.646550982 7449501.9862726405,345788.646550982 7449101.9862726405,345088.646550982 7449101.9862726405,345088.646550982 7449501.9862726405)))",
662d7ca95db57697a6f67a54,1328,3,analista 2,finalizado,NULL,NULL,NULL,0.28,20/12/2023,25/12/2023,2,,"MULTIPOLYGON(((345088.646550982 7450701.9862726405,345788.646550982 7450701.9862726405,345788.646550982 7450301.9862726405,345088.646550982 7450301.9862726405,345088.646550982 7450701.9862726405)))",
662d7ca95db57697a6f67a56,1330,3,analista 2,finalizado,NULL,NULL,NULL,0.28,02/10/2023,07/10/2023,2,,"MULTIPOLYGON(((345088.646550982 7448301.9862726405,345788.646550982 7448301.9862726405,345788.646550982 7447901.9862726405,345088.646550982 7447901.9862726405,345088.646550982 7448301.9862726405)))",
662d7ca95db57697a6f67a5d,1337,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((344388.646550982 7430301.9862726405,345088.646550982 7430301.9862726405,345088.646550982 7429901.9862726405,344388.646550982 7429901.9862726405,344388.646550982 7430301.9862726405)))",
662d7ca95db57697a6f67a5f,1339,1,NULL,NULL,NULL,NULL,NULL,0.19055468488680868,,,2,,"MULTIPOLYGON(((344437.0665743061 7431068.927379581,344473.32319228584 7431066.538216531,344503.918365938 7431057.445226487,344525.11736817396 7431056.227322329,344556.2299609523 7431046.585930328,344579.22656888916 7431039.849651734,344663.67682163976 7431009.281702478,344718.7182728423 7430991.805869082,344735.296372117 7430982.233760127,344747.97059968614 7430974.0605040025,344773.29299437674 7430950.404727974,344806.384780493 7430908.003923751,344832.0122127661 7430874.716705826,344843.43629542185 7430868.634420767,344862.30318974925 7430865.287617097,344870.5808848385 7430866.48143109,344878.533081717 7430869.443712218,344944.34787724505 7430898.369584545,344952.6547530991 7430901.7032971475,344977.77802002674 7430911.785810085,345032.36769225437 7430927.74815162,345049.51872023015 7430931.913655633,345070.8013175543 7430932.467727611,345088.646550982 7430929.713047718,345088.646550982 7430701.9862726405,344388.646550982 7430701.9862726405,344388.646550982 7431074.475759658,344437.0665743061 7431068.927379581)))",
662d7ca95db57697a6f67a61,1341,1,NULL,NULL,NULL,NULL,NULL,0.2779046597095585,,,2,,"MULTIPOLYGON(((345054.1210087206 7429508.099686416,345050.6007508564 7429501.9862726405,344388.646550982 7429501.9862726405,344388.646550982 7429901.9862726405,345088.646550982 7429901.9862726405,345088.646550982 7429616.628667895,345054.1210087206 7429508.099686416)))",
662d7ca95db57697a6f67a65,1345,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((344388.646550982 7439501.9862726405,345088.646550982 7439501.9862726405,345088.646550982 7439101.9862726405,344388.646550982 7439101.9862726405,344388.646550982 7439501.9862726405)))",
662d7ca95db57697a6f67a71,1357,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7438301.9862726405,340188.646550982 7438301.9862726405,340188.646550982 7437901.9862726405,339488.646550982 7437901.9862726405,339488.646550982 7438301.9862726405)))",
662d7ca95db57697a6f67a73,1359,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7439101.9862726405,340188.646550982 7439101.9862726405,340188.646550982 7438701.9862726405,339488.646550982 7438701.9862726405,339488.646550982 7439101.9862726405)))",
662d7ca95db57697a6f67a78,1364,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7437901.9862726405,340188.646550982 7437901.9862726405,340188.646550982 7437501.9862726405,339488.646550982 7437501.9862726405,339488.646550982 7437901.9862726405)))",
662d7ca95db57697a6f67a7e,1370,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7433901.9862726405,340188.646550982 7433901.9862726405,340188.646550982 7433501.9862726405,339488.646550982 7433501.9862726405,339488.646550982 7433901.9862726405)))",
662d7ca95db57697a6f67a84,1376,3,analista 2,finalizado,NULL,NULL,NULL,0.28,07/08/2023,12/08/2023,2,,"MULTIPOLYGON(((339488.646550982 7445901.9862726405,340188.646550982 7445901.9862726405,340188.646550982 7445501.9862726405,339488.646550982 7445501.9862726405,339488.646550982 7445901.9862726405)))",
662d7ca95db57697a6f67a52,1326,3,analista 2,finalizado,NULL,NULL,NULL,0.28,24/01/2024,29/01/2024,2,,"MULTIPOLYGON(((345088.646550982 7449901.9862726405,345788.646550982 7449901.9862726405,345788.646550982 7449501.9862726405,345088.646550982 7449501.9862726405,345088.646550982 7449901.9862726405)))",
662d7ca95db57697a6f67a55,1329,3,analista 2,finalizado,NULL,NULL,NULL,0.28,11/11/2023,16/11/2023,2,,"MULTIPOLYGON(((345088.646550982 7447901.9862726405,345788.646550982 7447901.9862726405,345788.646550982 7447501.9862726405,345088.646550982 7447501.9862726405,345088.646550982 7447901.9862726405)))",
662d7ca95db57697a6f67a57,1331,3,analista 2,finalizado,NULL,NULL,NULL,0.28,18/08/2023,23/08/2023,2,,"MULTIPOLYGON(((345088.646550982 7448701.9862726405,345788.646550982 7448701.9862726405,345788.646550982 7448301.9862726405,345088.646550982 7448301.9862726405,345088.646550982 7448701.9862726405)))",
662d7ca95db57697a6f67a5a,1334,3,analista 2,finalizado,NULL,NULL,NULL,0.28,10/07/2023,15/07/2023,2,,"MULTIPOLYGON(((345088.646550982 7446701.9862726405,345788.646550982 7446701.9862726405,345788.646550982 7446301.9862726405,345088.646550982 7446301.9862726405,345088.646550982 7446701.9862726405)))",
662d7ca95db57697a6f67a5b,1335,3,analista 2,finalizado,NULL,NULL,NULL,0.28,03/03/2023,08/03/2023,2,,"MULTIPOLYGON(((345088.646550982 7447101.9862726405,345788.646550982 7447101.9862726405,345788.646550982 7446701.9862726405,345088.646550982 7446701.9862726405,345088.646550982 7447101.9862726405)))",
662d7ca95db57697a6f67a63,1343,1,NULL,NULL,NULL,NULL,NULL,0.23180223238772038,,,2,,"MULTIPOLYGON(((345078.9463866335 7438541.801430431,345049.91273601435 7438537.1809088485,345020.20377763826 7438538.422569829,345000.3954865718 7438542.757076816,344972.24996982794 7438541.35711498,344957.76480982173 7438536.001715058,344923.322105653 7438500.09581132,344894.94583807443 7438461.816615219,344871.699635676 7438412.738121054,344850.46752401534 7438317.723088121,344846.09620860143 7438301.9862726405,344388.646550982 7438301.9862726405,344388.646550982 7438701.9862726405,345088.646550982 7438701.9862726405,345088.646550982 7438545.056121894,345078.9463866335 7438541.801430431)))",
662d7ca95db57697a6f67a68,1348,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7432301.9862726405,340188.646550982 7432301.9862726405,340188.646550982 7431901.9862726405,339488.646550982 7431901.9862726405,339488.646550982 7432301.9862726405)))",
662d7ca95db57697a6f67a6b,1351,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7430301.9862726405,340188.646550982 7430301.9862726405,340188.646550982 7429901.9862726405,339488.646550982 7429901.9862726405,339488.646550982 7430301.9862726405)))",
662d7ca95db57697a6f67a6c,1352,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7430701.9862726405,340188.646550982 7430701.9862726405,340188.646550982 7430301.9862726405,339488.646550982 7430301.9862726405,339488.646550982 7430701.9862726405)))",
662d7ca95db57697a6f67a6e,1354,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7431501.9862726405,340188.646550982 7431501.9862726405,340188.646550982 7431101.9862726405,339488.646550982 7431101.9862726405,339488.646550982 7431501.9862726405)))",
662d7ca95db57697a6f67a76,1362,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7437101.9862726405,340188.646550982 7437101.9862726405,340188.646550982 7436701.9862726405,339488.646550982 7436701.9862726405,339488.646550982 7437101.9862726405)))",
662d7ca95db57697a6f67a7b,1367,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7435901.9862726405,340188.646550982 7435901.9862726405,340188.646550982 7435501.9862726405,339488.646550982 7435501.9862726405,339488.646550982 7435901.9862726405)))",
662d7ca95db57697a6f67a7c,1368,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7436301.9862726405,340188.646550982 7436301.9862726405,340188.646550982 7435901.9862726405,339488.646550982 7435901.9862726405,339488.646550982 7436301.9862726405)))",
662d7ca95db57697a6f67a7f,1371,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7434301.9862726405,340188.646550982 7434301.9862726405,340188.646550982 7433901.9862726405,339488.646550982 7433901.9862726405,339488.646550982 7434301.9862726405)))",
662d7ca95db57697a6f67a82,1374,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7445101.9862726405,340188.646550982 7445101.9862726405,340188.646550982 7444701.9862726405,339488.646550982 7444701.9862726405,339488.646550982 7445101.9862726405)))",
662d7ca95db57697a6f67a86,1378,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7443501.9862726405,340188.646550982 7443501.9862726405,340188.646550982 7443101.9862726405,339488.646550982 7443101.9862726405,339488.646550982 7443501.9862726405)))",
662d7ca95db57697a6f67a8a,1382,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7441901.9862726405,340188.646550982 7441901.9862726405,340188.646550982 7441501.9862726405,339488.646550982 7441501.9862726405,339488.646550982 7441901.9862726405)))",
662d7ca95db57697a6f67a8b,1383,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((339488.646550982 7442301.9862726405,340188.646550982 7442301.9862726405,340188.646550982 7441901.9862726405,339488.646550982 7441901.9862726405,339488.646550982 7442301.9862726405)))",
662d7ca95db57697a6f67a94,1392,3,analista 2,finalizado,NULL,NULL,NULL,0.28,18/08/2023,23/08/2023,2,,"MULTIPOLYGON(((339488.646550982 7449901.9862726405,340188.646550982 7449901.9862726405,340188.646550982 7449501.9862726405,339488.646550982 7449501.9862726405,339488.646550982 7449901.9862726405)))",
662d7ca95db57697a6f67a96,1394,3,analista 2,finalizado,NULL,NULL,NULL,0.21607714484997534,09/02/2024,14/02/2024,2,,"MULTIPOLYGON(((339508.04548091115 7450700.069496356,339566.9586589318 7450508.719305622,339572.8210300143 7450503.153251271,339594.4170608107 7450482.648693671,339626.4310242835 7450475.258320002,339669.62958481023 7450479.792363795,339745.47131837753 7450519.080423309,339774.5717355068 7450534.15512147,339826.4024577536 7450561.004279904,339856.7385621354 7450592.104269332,339918.5135322962 7450701.9862726405,340188.646550982 7450701.9862726405,340188.646550982 7450301.9862726405,339488.646550982 7450301.9862726405,339488.646550982 7450701.9862726405,339502.8346647371 7450701.9862726405,339508.04548091115 7450700.069496356)))",
662d7ca95db57697a6f67a97,1395,3,analista 2,finalizado,NULL,NULL,NULL,0.28,30/03/2023,04/04/2023,2,,"MULTIPOLYGON(((339488.646550982 7447901.9862726405,340188.646550982 7447901.9862726405,340188.646550982 7447501.9862726405,339488.646550982 7447501.9862726405,339488.646550982 7447901.9862726405)))",
662d7ca95db57697a6f67a9a,1398,3,analista 2,finalizado,NULL,NULL,NULL,0.28,13/05/2023,18/05/2023,2,,"MULTIPOLYGON(((339488.646550982 7449101.9862726405,340188.646550982 7449101.9862726405,340188.646550982 7448701.9862726405,339488.646550982 7448701.9862726405,339488.646550982 7449101.9862726405)))",
662d7ca95db57697a6f67a9c,1400,3,analista 2,finalizado,NULL,NULL,NULL,0.28,25/03/2023,30/03/2023,2,,"MULTIPOLYGON(((339488.646550982 7446701.9862726405,340188.646550982 7446701.9862726405,340188.646550982 7446301.9862726405,339488.646550982 7446301.9862726405,339488.646550982 7446701.9862726405)))",
662d7ca95db57697a6f67a9e,1402,3,analista 2,finalizado,NULL,NULL,NULL,0.28,08/04/2024,13/04/2024,2,,"MULTIPOLYGON(((339488.646550982 7447501.9862726405,340188.646550982 7447501.9862726405,340188.646550982 7447101.9862726405,339488.646550982 7447101.9862726405,339488.646550982 7447501.9862726405)))",
662d7ca95db57697a6f67aa1,1405,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((338788.646550982 7432701.9862726405,339488.646550982 7432701.9862726405,339488.646550982 7432301.9862726405,338788.646550982 7432301.9862726405,338788.646550982 7432701.9862726405)))",
662d7ca95db57697a6f67aa4,1408,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((338788.646550982 7430701.9862726405,339488.646550982 7430701.9862726405,339488.646550982 7430301.9862726405,338788.646550982 7430301.9862726405,338788.646550982 7430701.9862726405)))",
662d7ca95db57697a6f67aab,1415,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((338788.646550982 7439501.9862726405,339488.646550982 7439501.9862726405,339488.646550982 7439101.9862726405,338788.646550982 7439101.9862726405,338788.646550982 7439501.9862726405)))",
662d7ca95db57697a6f67ab0,1420,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((338788.646550982 7435101.9862726405,339488.646550982 7435101.9862726405,339488.646550982 7434701.9862726405,338788.646550982 7434701.9862726405,338788.646550982 7435101.9862726405)))",
662d7ca95db57697a6f67ab2,1422,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((338788.646550982 7435901.9862726405,339488.646550982 7435901.9862726405,339488.646550982 7435501.9862726405,338788.646550982 7435501.9862726405,338788.646550982 7435901.9862726405)))",
